x-coordinate,y-coordinate,Similarity_score
ag/sermitsiaq/1DECCA1D206B46362D8CEF0C88D1CEA1743A9294E126CA44C2DA5937C85F3D29,ag/sermitsiaq/996360694C6E12939108A216F971DFE9037FCB2267BC960C348BF0A8B8192CF3,0.9696969696969697
ag/sermitsiaq/1DECCA1D206B46362D8CEF0C88D1CEA1743A9294E126CA44C2DA5937C85F3D29,ag/sermitsiaq/9A098A5D0624F70410386CBA47A61BE4FCFD3DB1575A237D5192190C7F718FCD,0.9841269841269842
ag/sermitsiaq/1DECCA1D206B46362D8CEF0C88D1CEA1743A9294E126CA44C2DA5937C85F3D29,ag/sermitsiaq/A4C81DF9A71C9691207E464A978A86FA6EE8DAF93CD7EDEEC74C7461BBCED789,0.9841269841269842
ag/sermitsiaq/1DECCA1D206B46362D8CEF0C88D1CEA1743A9294E126CA44C2DA5937C85F3D29,ag/sermitsiaq/A5F9673CAA18735BAC9815B2A59F4EE2864A725FB480BB14F9408C02AB4F0705,1.0
ag/sermitsiaq/1DECCA1D206B46362D8CEF0C88D1CEA1743A9294E126CA44C2DA5937C85F3D29,ag/sermitsiaq/A7808794ABABCFEEFC878B629A18AA49AEA811CB5084165A80EC615CD440C340,1.0
ag/sermitsiaq/1DECCA1D206B46362D8CEF0C88D1CEA1743A9294E126CA44C2DA5937C85F3D29,ag/sermitsiaq/ACF97BEED7895929B94E606BB1587AB6D7733DAC9EC7C4A8D315B4FB81E762FF,1.0
ag/sermitsiaq/1DECCA1D206B46362D8CEF0C88D1CEA1743A9294E126CA44C2DA5937C85F3D29,ag/sermitsiaq/B2A92AA201FEE906DC509F8E979976BEA5B02798CAF0134E8D94E8D3FA77C687,1.0
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,0.947089947089947
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,0.9629629629629629
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,0.947089947089947
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/3193A6B4022C32B433923FAD0391F4E37BC199E76CE1FFA690596FC47245BC64,0.9629629629629629
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/3398FF214743DC41E11AA46BC08E136CCBDD71984D0AE1662FD96FE9B92CAA55,0.947089947089947
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/33C1AF37E3DC284640ADD9A5E0605795B906B34E2EA0075D96DD8622B057A3C9,0.8888888888888888
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/3C062F5E9649F135D41253C87795D356D7D82D277EFD88E7141718D8DB3959E0,0.9629629629629629
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/42EA72968822A54D33FCF2022C4C0EBB307E4C3505764FF873B4BFAAA8989641,0.9629629629629629
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/48EC89F9AEE741C672C679036622A3FF396C36FFA2CD5B66A714D438558FBDE2,0.9090909090909092
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/49F712A344A163CE8FE6D03CFC7AC4785F180A45EB7BAB0AFC83EECE249FE9A9,0.947089947089947
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/4F46461A66AF228C8D093825C43E4817C01F9CAE759EE8CA58446655DEC08B5E,0.9629629629629629
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/5097BA43BDEF1D21CCF6CED86858D3EA6DDE730BBF5473F5EA4D6C2BFA8D1A64,0.9629629629629629
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/55DB3C771DA3B0081D3F04BB6BEDCEFE664B71F9F8ED8C4AE7F5DE1E33545125,0.947089947089947
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/56FE72CFCD1396EF600CBDB09294D8AA012D81A2A7175DBA046F35685019EAD8,0.947089947089947
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/58CEDA38D7EBA58D7A47C5C3EC85CA5D008C0AD69BAECDCF3B6610C1782955E5,0.947089947089947
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/596021C6673C20740FAD63CE6FC17F97148521365AD7FCEE46414C7BCFAAF56E,0.9629629629629629
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/5A85E2F74D68CC5D25DD2C9D756BA54A37484B9E60B698A6F4AD9E7AA330CB31,0.8063492063492063
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/5FEDA9D0AA6F8E1E5BE9D9DAFB41CB4D28EA014795A1EFCD94278453EC772412,0.947089947089947
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/674D5A176DBC6649A3A83A8E6C96004A0A393321A3D3ADE0F6D39BF5AA846C9C,0.947089947089947
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/70058DED30454232ECF7D837D919B443375D5B47CA8AA4294E54D3666F92F445,0.9629629629629629
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/7EB1B84BC1BB01F682FF9968DA4F6FF830988B9E5EBB0D2CDCD3618128DA2BCB,0.947089947089947
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/82C30B1D3DE35EF14B65ED422B1FA09A3DCE60A7E2C1AE70D8FE58E30BA14548,0.9629629629629629
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/8AF81A951AE6B24F3A85F82142ED7BF9A31943A9DDBB06F6645E45040277968E,0.8850408850408851
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/91D4FF59AE856E56B3BBC5ED8C2DF6C8488B1C1956273F826F572047DAEC2856,0.9629629629629629
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/9920FD2F0B4C289E0337149D6F831173E2774781586176950D74335F4248C23E,0.947089947089947
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/996360694C6E12939108A216F971DFE9037FCB2267BC960C348BF0A8B8192CF3,0.9326599326599326
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/9A098A5D0624F70410386CBA47A61BE4FCFD3DB1575A237D5192190C7F718FCD,0.947089947089947
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/A4C81DF9A71C9691207E464A978A86FA6EE8DAF93CD7EDEEC74C7461BBCED789,0.947089947089947
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/A5F9673CAA18735BAC9815B2A59F4EE2864A725FB480BB14F9408C02AB4F0705,0.9629629629629629
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/A7808794ABABCFEEFC878B629A18AA49AEA811CB5084165A80EC615CD440C340,0.9629629629629629
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/ACF97BEED7895929B94E606BB1587AB6D7733DAC9EC7C4A8D315B4FB81E762FF,0.9629629629629629
ag/sermitsiaq/242A68E26CD24EC652D3C6E84E93A9BAFBC5B760C5C882F7962F8595D99FDB42,ag/sermitsiaq/B2A92AA201FEE906DC509F8E979976BEA5B02798CAF0134E8D94E8D3FA77C687,0.9629629629629629
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,0.9841269841269842
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,0.9696969696969697
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/3193A6B4022C32B433923FAD0391F4E37BC199E76CE1FFA690596FC47245BC64,0.9841269841269842
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/3398FF214743DC41E11AA46BC08E136CCBDD71984D0AE1662FD96FE9B92CAA55,1.0
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/33C1AF37E3DC284640ADD9A5E0605795B906B34E2EA0075D96DD8622B057A3C9,0.8932178932178932
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/3C062F5E9649F135D41253C87795D356D7D82D277EFD88E7141718D8DB3959E0,0.9841269841269842
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/3DFF21C47441F1F6A7672DEAAF3054A86F76F283A42E4F612C79368D2B7118C4,0.8373590982286635
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/42EA72968822A54D33FCF2022C4C0EBB307E4C3505764FF873B4BFAAA8989641,0.9841269841269842
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/48EC89F9AEE741C672C679036622A3FF396C36FFA2CD5B66A714D438558FBDE2,0.9174603174603174
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/49F712A344A163CE8FE6D03CFC7AC4785F180A45EB7BAB0AFC83EECE249FE9A9,0.9696969696969697
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/4F46461A66AF228C8D093825C43E4817C01F9CAE759EE8CA58446655DEC08B5E,0.9841269841269842
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/5097BA43BDEF1D21CCF6CED86858D3EA6DDE730BBF5473F5EA4D6C2BFA8D1A64,0.9841269841269842
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/55DB3C771DA3B0081D3F04BB6BEDCEFE664B71F9F8ED8C4AE7F5DE1E33545125,1.0
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/56FE72CFCD1396EF600CBDB09294D8AA012D81A2A7175DBA046F35685019EAD8,0.9696969696969697
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/58CEDA38D7EBA58D7A47C5C3EC85CA5D008C0AD69BAECDCF3B6610C1782955E5,0.9696969696969697
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/596021C6673C20740FAD63CE6FC17F97148521365AD7FCEE46414C7BCFAAF56E,0.9841269841269842
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/5A85E2F74D68CC5D25DD2C9D756BA54A37484B9E60B698A6F4AD9E7AA330CB31,0.8518518518518517
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/5FEDA9D0AA6F8E1E5BE9D9DAFB41CB4D28EA014795A1EFCD94278453EC772412,0.9696969696969697
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/674D5A176DBC6649A3A83A8E6C96004A0A393321A3D3ADE0F6D39BF5AA846C9C,0.9696969696969697
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/70058DED30454232ECF7D837D919B443375D5B47CA8AA4294E54D3666F92F445,0.9841269841269842
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/7EB1B84BC1BB01F682FF9968DA4F6FF830988B9E5EBB0D2CDCD3618128DA2BCB,1.0
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/82C30B1D3DE35EF14B65ED422B1FA09A3DCE60A7E2C1AE70D8FE58E30BA14548,0.9841269841269842
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/8AF81A951AE6B24F3A85F82142ED7BF9A31943A9DDBB06F6645E45040277968E,0.937888198757764
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/91D4FF59AE856E56B3BBC5ED8C2DF6C8488B1C1956273F826F572047DAEC2856,0.9841269841269842
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/9920FD2F0B4C289E0337149D6F831173E2774781586176950D74335F4248C23E,0.9696969696969697
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/996360694C6E12939108A216F971DFE9037FCB2267BC960C348BF0A8B8192CF3,0.9855072463768115
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/9A098A5D0624F70410386CBA47A61BE4FCFD3DB1575A237D5192190C7F718FCD,0.9696969696969697
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/A4C81DF9A71C9691207E464A978A86FA6EE8DAF93CD7EDEEC74C7461BBCED789,1.0
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/A5F9673CAA18735BAC9815B2A59F4EE2864A725FB480BB14F9408C02AB4F0705,0.9841269841269842
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/A7808794ABABCFEEFC878B629A18AA49AEA811CB5084165A80EC615CD440C340,0.9841269841269842
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/ACF97BEED7895929B94E606BB1587AB6D7733DAC9EC7C4A8D315B4FB81E762FF,0.9841269841269842
ag/sermitsiaq/2919520F19284808DECEA10E710D890C7E1B4715CD9A7BE3EE36298A6363769E,ag/sermitsiaq/B2A92AA201FEE906DC509F8E979976BEA5B02798CAF0134E8D94E8D3FA77C687,0.9841269841269842
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,0.9841269841269842
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/3193A6B4022C32B433923FAD0391F4E37BC199E76CE1FFA690596FC47245BC64,1.0
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/3398FF214743DC41E11AA46BC08E136CCBDD71984D0AE1662FD96FE9B92CAA55,0.9841269841269842
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/33C1AF37E3DC284640ADD9A5E0605795B906B34E2EA0075D96DD8622B057A3C9,0.9090909090909092
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/3C062F5E9649F135D41253C87795D356D7D82D277EFD88E7141718D8DB3959E0,1.0
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/3DFF21C47441F1F6A7672DEAAF3054A86F76F283A42E4F612C79368D2B7118C4,0.8215488215488215
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/42EA72968822A54D33FCF2022C4C0EBB307E4C3505764FF873B4BFAAA8989641,1.0
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/48EC89F9AEE741C672C679036622A3FF396C36FFA2CD5B66A714D438558FBDE2,0.9333333333333332
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/49F712A344A163CE8FE6D03CFC7AC4785F180A45EB7BAB0AFC83EECE249FE9A9,0.9841269841269842
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/4F46461A66AF228C8D093825C43E4817C01F9CAE759EE8CA58446655DEC08B5E,1.0
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/5097BA43BDEF1D21CCF6CED86858D3EA6DDE730BBF5473F5EA4D6C2BFA8D1A64,1.0
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/55DB3C771DA3B0081D3F04BB6BEDCEFE664B71F9F8ED8C4AE7F5DE1E33545125,0.9841269841269842
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/56FE72CFCD1396EF600CBDB09294D8AA012D81A2A7175DBA046F35685019EAD8,0.9841269841269842
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/58CEDA38D7EBA58D7A47C5C3EC85CA5D008C0AD69BAECDCF3B6610C1782955E5,0.9841269841269842
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/596021C6673C20740FAD63CE6FC17F97148521365AD7FCEE46414C7BCFAAF56E,1.0
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/5A85E2F74D68CC5D25DD2C9D756BA54A37484B9E60B698A6F4AD9E7AA330CB31,0.8359788359788359
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/5FEDA9D0AA6F8E1E5BE9D9DAFB41CB4D28EA014795A1EFCD94278453EC772412,0.9841269841269842
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/674D5A176DBC6649A3A83A8E6C96004A0A393321A3D3ADE0F6D39BF5AA846C9C,0.9841269841269842
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/70058DED30454232ECF7D837D919B443375D5B47CA8AA4294E54D3666F92F445,1.0
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/7EB1B84BC1BB01F682FF9968DA4F6FF830988B9E5EBB0D2CDCD3618128DA2BCB,0.9841269841269842
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/82C30B1D3DE35EF14B65ED422B1FA09A3DCE60A7E2C1AE70D8FE58E30BA14548,1.0
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/8AF81A951AE6B24F3A85F82142ED7BF9A31943A9DDBB06F6645E45040277968E,0.9220779220779222
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/91D4FF59AE856E56B3BBC5ED8C2DF6C8488B1C1956273F826F572047DAEC2856,1.0
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/9920FD2F0B4C289E0337149D6F831173E2774781586176950D74335F4248C23E,0.9841269841269842
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/996360694C6E12939108A216F971DFE9037FCB2267BC960C348BF0A8B8192CF3,0.9696969696969697
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/9A098A5D0624F70410386CBA47A61BE4FCFD3DB1575A237D5192190C7F718FCD,0.9841269841269842
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/A4C81DF9A71C9691207E464A978A86FA6EE8DAF93CD7EDEEC74C7461BBCED789,0.9841269841269842
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/A5F9673CAA18735BAC9815B2A59F4EE2864A725FB480BB14F9408C02AB4F0705,1.0
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/A7808794ABABCFEEFC878B629A18AA49AEA811CB5084165A80EC615CD440C340,1.0
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/ACF97BEED7895929B94E606BB1587AB6D7733DAC9EC7C4A8D315B4FB81E762FF,1.0
ag/sermitsiaq/2A66C9ECF87DFDE61F8CDFDC54D786DB4B7D48912877DDD6432D66169B6E669C,ag/sermitsiaq/B2A92AA201FEE906DC509F8E979976BEA5B02798CAF0134E8D94E8D3FA77C687,1.0
ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,ag/sermitsiaq/3193A6B4022C32B433923FAD0391F4E37BC199E76CE1FFA690596FC47245BC64,0.9841269841269842
ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,ag/sermitsiaq/3398FF214743DC41E11AA46BC08E136CCBDD71984D0AE1662FD96FE9B92CAA55,0.9696969696969697
ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,ag/sermitsiaq/33C1AF37E3DC284640ADD9A5E0605795B906B34E2EA0075D96DD8622B057A3C9,0.8932178932178932
ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,ag/sermitsiaq/3C062F5E9649F135D41253C87795D356D7D82D277EFD88E7141718D8DB3959E0,0.9841269841269842
ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,ag/sermitsiaq/3DFF21C47441F1F6A7672DEAAF3054A86F76F283A42E4F612C79368D2B7118C4,0.8083735909822866
ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,ag/sermitsiaq/42EA72968822A54D33FCF2022C4C0EBB307E4C3505764FF873B4BFAAA8989641,0.9841269841269842
ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,ag/sermitsiaq/48EC89F9AEE741C672C679036622A3FF396C36FFA2CD5B66A714D438558FBDE2,0.9174603174603174
ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,ag/sermitsiaq/49F712A344A163CE8FE6D03CFC7AC4785F180A45EB7BAB0AFC83EECE249FE9A9,1.0
ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,ag/sermitsiaq/4F46461A66AF228C8D093825C43E4817C01F9CAE759EE8CA58446655DEC08B5E,0.9841269841269842
ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,ag/sermitsiaq/5097BA43BDEF1D21CCF6CED86858D3EA6DDE730BBF5473F5EA4D6C2BFA8D1A64,0.9841269841269842
ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,ag/sermitsiaq/55DB3C771DA3B0081D3F04BB6BEDCEFE664B71F9F8ED8C4AE7F5DE1E33545125,0.9696969696969697
ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,ag/sermitsiaq/56FE72CFCD1396EF600CBDB09294D8AA012D81A2A7175DBA046F35685019EAD8,1.0
ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,ag/sermitsiaq/58CEDA38D7EBA58D7A47C5C3EC85CA5D008C0AD69BAECDCF3B6610C1782955E5,1.0
ag/sermitsiaq/2C9FC98F17F8992DEDB1CC348DB5E8E37A66F13372706BD8960F8A751C8CCED4,ag/sermitsiaq/596021C6673C20740FAD63CE6FC17F97148521365AD7FCEE46414C7BCFAAF56E,0.9841269841269842
